,sentence,pubmed_id,content,label,labeler
12,"58 ||| Study population ||| 3.4 ||| In the oxytocin group, infusion rate of 2 mIU/min was prescribed for induction and gradually increased by 2 mIU/min every 15 minutes to a maximum dose of 36 mIU/min until adequate uterine contractions were attained.",23412004,infusion rate,i.Procedure,ZhouJiaying
13,"59 ||| Study population ||| 3.5 ||| In the misoprostol group, a tablet of 200 µg was dissolved in 200 cc of water and 25 cc was administered every 2 hours until adequate uterine contractions were achieved.",23412004,misoprostol group,i.Procedure,ZhouJiaying
14,"59 ||| Study population ||| 3.5 ||| In the misoprostol group, a tablet of 200 µg was dissolved in 200 cc of water and 25 cc was administered every 2 hours until adequate uterine contractions were achieved.",23412004,a tablet of 200 µg was dissolved in 200 cc of water,i.Procedure,ZhouJiaying
15,"63 ||| Study population ||| 3.9 ||| The practical strategies common to the administration of intravenous oxytocin or oral misoprostol solution were as follows: monitoring of FHR and intrapartum uterine activity was performed continuously; in the presence of any tachysystole or hypertonus, or changes in FHR associated with tachysystole or hypertonus, infusion rate was decreased or stopped; intravenous magnesium sulfate (4 g over 30 minutes) could be given at the discretion of the physician if uterine hyperstimulation occurred.",23412004,intravenous oxytocin,i.Procedure,ZhouJiaying
16,"63 ||| Study population ||| 3.9 ||| The practical strategies common to the administration of intravenous oxytocin or oral misoprostol solution were as follows: monitoring of FHR and intrapartum uterine activity was performed continuously; in the presence of any tachysystole or hypertonus, or changes in FHR associated with tachysystole or hypertonus, infusion rate was decreased or stopped; intravenous magnesium sulfate (4 g over 30 minutes) could be given at the discretion of the physician if uterine hyperstimulation occurred.",23412004,oral misoprostol,i.Procedure,ZhouJiaying
17,"104 ||| Discussion ||| 7.4 ||| In our study, a dose of 25 µg which was repeated every 2 hours for up to 24 hours, was orally administered   groups in percentage of vaginal deliveries within the first 12 hours.",23412004,a dose of 25 µg which was repeated every 2 hours for up to 24 hours,i.Procedure,ZhouJiaying
18,125 ||| Discussion ||| 7.25 ||| Vaginal delivery is seen more frequently with misoprostol than oxytocin.,23412004,Vaginal delivery is seen more frequently with misoprostol than oxytocin,o.Treatment,ZhouJiaying
19,"122 ||| Discussion ||| 7.22 ||| In our trial, the mean times from induction to active phase and induction to delivery were significantly shorter in oxytocin group than in misoprostol group.",23412004,the mean times from induction to active phase and induction to delivery were significantly shorter in oxytocin group than in misoprostol group,o.Treatment,ZhouJiaying
20,"106 ||| Discussion ||| 7.6 ||| The cesarean section rate, latent period and period from induction to vaginal delivery were significantly lower for the misoprostol group other investigation is in favor of one method of induction.",23412004,"The cesarean section rate, latent period and period from induction to vaginal delivery were significantly lower for the misoprostol group",o.Treatment,ZhouJiaying
21,111 ||| Discussion ||| 7.11 ||| Vaginal delivery occurred in 78.9 and 58.7% of misoprostol and oxytocin group respectively (p<0.05) study support the finding that the induction-to-delivery interval with oxytocin is shorter compared with misoprostol (13.1 versus 16.3 hours) 13,23412004,the induction-to-delivery interval with oxytocin is shorter compared with misoprostol (13.1 versus 16.3 hours) 13,o.Treatment,ZhouJiaying
